Date,Tweet
2017-03-18 14:22:00,Regeneron Pharmaceuticals (NASDAQ:REGN) loses -3.13% on Friday-Top10 Worst Performer in SP500 NASDAQ REGN 
2017-03-18 14:20:00,Nielsen (NYSE:NLSN) loses -3.13% on Friday-Top10 Worst Performer in SP500 NYSE NLSN 
2017-03-18 14:16:00,First Solar (NASDAQ:FSLR) loses -3.49% on Friday-Top10 Worst Performer in SP500 NASDAQ FSLR 
2017-03-18 14:13:00,T. Rowe Price Group (NASDAQ:TROW) loses -3.59% on Friday-Top10 Worst Performer in SP500 NASDAQ TROW 
2017-03-18 14:10:00,RT top10USstocks: Wynn Resorts (NASDAQ:WYNN) gains 3.79% on Friday-Top10 Best Performer in SP500 NASDAQ WYNN 
2017-03-18 14:10:00,RT top10USstocks: Adobe Systems (NASDAQ:ADBE) gains 3.81% on Friday-Top10 Best Performer in SP500 NASDAQ ADBE 
2017-03-18 14:09:00,Invesco (NYSE:IVZ) loses -4.44% on Friday-Top10 Worst Performer in SP500 NYSE IVZ 
2017-03-18 14:07:00,Pitney Bowes (NYSE:PBI) loses -4.46% on Friday-Top10 Worst Performer in SP500 NYSE PBI 
2017-03-18 14:05:00,Amgen Inc (NASDAQ:AMGN) loses -6.38% on Friday-Top10 Worst Performer in SP500 NASDAQ AMGN 
2017-03-18 14:03:00,Navient (NASDAQ:NAVI) gains 2.39% on Friday-Top10 Best Performer in SP500 NASDAQ NAVI 
2017-03-18 14:01:00,L Brands (NYSE:LB) gains 2.42% on Friday-Top10 Best Performer in SP500 NYSE LB 
2017-03-18 13:59:00,Intl Flavors &amp; Fragrances (NYSE:IFF) gains 2.45% on Friday-Top10 Best Performer in SP500 NYSE IFF 
2017-03-18 13:55:00,Tiffany (NYSE:TIF) gains 2.71% on Friday-Top10 Best Performer in SP500 NYSE TIF 
2017-03-18 13:53:00,Yellen: GDP = noise maker. Looking at GDP SP500 Fed Funds Rate &amp; money supply: 'Sup with that asset bubble?Ö 
2017-03-18 13:53:00,Staples (NASDAQ:SPLS) gains 2.74% on Friday-Top10 Best Performer in SP500 NASDAQ SPLS 
2017-03-18 13:51:00,Best Buy (NYSE:BBY) gains 2.79% on Friday-Top10 Best Performer in SP500 NYSE BBY 
2017-03-18 13:47:00,Adobe Systems (NASDAQ:ADBE) gains 3.81% on Friday-Top10 Best Performer in SP500 NASDAQ ADBE 
2017-03-18 13:45:00,Cintas (NASDAQ:CTAS) gains 4.72% on Friday-Top10 Best Performer in SP500 NASDAQ CTAS 
2017-03-18 13:35:00,Getting started with BO360.com -  binaryoptions finance FMQs fed draghi yellen SP500Ö 
2017-03-18 12:09:00,RT finsents: $AMGN:US Amgen discounts cholesterol drug but payers want more AMGEN INC   SP500
2017-03-18 12:09:00,RT finsents: $FB:US Jan Koum Sells 2123302 Shares of Facebook Inc (FB) Stock FACEBOOK INC   SP500
2017-03-18 11:19:00,$AIG:US AIG CEO to Receive $5 Million for Transition Service AMERICAN INTERNATIONAL GROUP   SP500
2017-03-18 11:19:00,$GLW:US 3 Reasons Apple Is a Better Value Stock Than Corning CORNING INC   SP500
2017-03-18 11:17:00,$ESRX:US Amgen discounts cholesterol drug but payers want more EXPRESS SCRIPTS INC   SP500
2017-03-18 11:16:00,$WM:US Weighty issues in Far North waste reduction plan WASTE MANAGEMENT INC   SP500
2017-03-18 11:16:00,$XOM:US Oarsman Capital Inc. Sells 7195 Shares of Exxon Mobil Co. (XOM) EXXON MOBIL CORP   SP500
2017-03-18 11:16:00,$CMG:US  Chipotle Hits Refresh on Its Board of Directors CHIPOTLE MEXICAN GRILL INC   SP500
2017-03-18 11:15:00,$AMGN:US Amgen discounts cholesterol drug but payers want more AMGEN INC   SP500
2017-03-18 11:15:00,$FB:US Jan Koum Sells 2123302 Shares of Facebook Inc (FB) Stock FACEBOOK INC   SP500
2017-03-18 10:11:00,KennethLFisher since 1971 gold has returned 8% annually in line with SP500 albeit more volatile.
2017-03-18 09:08:00,RT cryptonext: Long or Short the NASDAQ using Bitcoin. Max leverage 20. SP500 |  
2017-03-18 07:52:00,Delve reports forward sp500 steaming eighth stock: leaping weir pertaining to land of liberty qualcomm chesapeake power struggle: IypHCY
2017-03-18 07:06:00,$ORCL:US Insider Selling: Oracle Co. (ORCL) Director Sells 31750 Shares of Stock ORACLE CORP   SP500
2017-03-18 07:05:00,$TAP:US Molson Coors (TAP) Prospects Look Bright: Should You Hold? MOLSON COORS BREWING CO   SP500
2017-03-18 06:48:00,Market summary Asia Stock market overview - Marketwatch Djia Nasdaq sp500 0.40 0.20 0.00 -0.20 10a 11a 1 
2017-03-18 04:28:00,SP500 &amp; DJIA stock indexes approached a correction of 3-5% from 2375 (SPX) &amp; 20870 (DJIA). Good time for buy after this.
2017-03-18 04:07:00,RT CalgoCbots: I added a video to a YouTube playlist  1D Draw Trend DJ30 SP500 ASX200 DAX30 FTSE100 NIKKEI225 HK50Ö
2017-03-18 04:04:00,LEGO LEGOCity 10159 Lego City Airport AFOL LEGObricks VintageLEGO CollectibleLEGO CollectibleToys Toy SP500 
2017-03-18 03:58:00,Why Cisco Is Spending $3.7 Billion on AppDynamics tech csco stocks sp500 wallstreet  
2017-03-18 03:57:00,3 Reasons Apple Is a Better Value Stock Than Corning appl tech stocks trader sp500 dowjones  
2017-03-18 03:55:00,[$$] Goldman Chief Blankfein Took 4% Pay Cut for 2016 bac c ms gs bank trader sp500 nasdaq 
2017-03-18 03:11:00,Look who made it to number 20 on the too paid finance apps in the app store! trading stock stockmarket dowÖ 
2017-03-18 03:08:00,I added a video to a YouTube playlist  1D Draw Trend DJ30 SP500 ASX200 DAX30 FTSE100 NIKKEI225 HK50 STOXX50
2017-03-18 01:44:00,RT SpencerStuart: Average age for U.S. media board directors is 61 which is 2 years younger than the SP500 average 
2017-03-18 01:40:00,sp500 onDay5 of dCurrent Fibonacci 34dayJourney fintech Predictianalytics AI SaaS dataviz DataScience ETF investing stocks iimag
2017-03-18 01:22:00,SP Weekly parabolas 3/17/2017 SP500 ESM7 
2017-03-18 00:06:00,RT FA_Stocks: The SP500 follows a predictable pattern. We average more than 30 points a month with our software. 
2017-03-17 23:07:00,$M:US Macy's Inc (M) Upgraded at Vetr Inc. MACY'S INC   SP500
2017-03-17 23:07:00,$BRK/B:US Buffett's pay rises  Berkshire urges rejection of shareholder proposals BERKSHIRE HATHAWAY   SP500
2017-03-17 23:06:00,$PNC:US PNC Financial Looks Vulnerable to a Decline PNC FINANCIAL SVCS GROUP INC   SP500
2017-03-17 23:05:00,$BBY:US Franklin Resources Inc. Sells 14490 Shares of Best Buy Co Inc (BBY) BEST BUY CO INC   SP500
2017-03-17 22:50:00,$SP1! - SP500_2017/03/17 - 
2017-03-17 22:48:00,SP500_2017/03/17 $SP1! 
2017-03-17 22:44:00,TheHonestOtter CNN CNBC BBCWorld business RT_comNope! It is 12 months correction can't keep flat. Will see.SP500 nasdaq dowjones
2017-03-17 22:39:00,80% of the time it works every time... except today when the sp500 didn't close green.
2017-03-17 22:05:00,The Anatomy of a CrashIntraMarket Analysis USDJPY SP500 &amp; FTSE100. HVF Theory was everywhere.Grind Lines &amp; InvHVF 
2017-03-17 21:45:00,Suddenly the Dow Transports are staring at breakeven for 2017 now up just a little over 1% YTD with SP500 still up over 6%.
2017-03-17 21:09:00,NargisFakhri Nice quote.
2017-03-17 21:05:00,49 % of SP500 stocks ended positive today
2017-03-17 21:05:00,Today 3.3 billion shares of SP500 companies were traded; +84% higher volume than previous trading day $SPY stocks stockmarket
2017-03-17 21:05:00,Today $181.5 billion worth of SP500 stocks were traded; +72% higher than previous trading day $SPY stocks stockmarket
2017-03-17 20:53:00,Fed's ratehike likely won't end the bullmarket for stocks markets dowjones SP500 chicagotribune 
2017-03-17 19:58:00,Rolling the dice a bit. Just opened an Apr. Call for 14$ on $AMD choose to not wait over the weekend. Based on many factors. 1) being SP500
2017-03-17 19:54:00,SP500 weekly $SPX 
2017-03-17 19:49:00,US banks gonna be high risk investment 'till weeks. End of Trump rally+FED rates hike effects r over. happyselling market traders sp500
2017-03-17 19:46:00,RT SecurePG: DYK that StPatricksDay is historically a strong day for equities? Check out this LPLResearch article - 
2017-03-17 19:24:00,Average age for U.S. media board directors is 61 which is 2 years younger than the SP500 average 
2017-03-17 19:22:00,The SP500 is declining in the final hour ? Please call the market security !
2017-03-17 19:01:00,A New Era For North American Energy OPEC Armageddon SP500 DonaldTrump DemandResponse 
2017-03-17 19:01:00,LEGO LEGOCity 7734 Cargo Plane AFOL LEGObricks VintageLEGO CollectibleLEGO CollectibleToys SP500 stocks 
2017-03-17 18:34:00,DYK that StPatricksDay is historically a strong day for equities? Check out this LPLResearch article -  SP500
2017-03-17 18:15:00,SP500  ready short 2383  2386
2017-03-17 17:52:00,jessefelder SoberLook Nice graph. It appears exposure is pegged to SP500 performance as correlation is high. Dumb strategy IMO.
2017-03-17 17:51:00,RT NSFX_Trading: Daily Updates with NSFX  SP500 fed draghi yellen USoil OPEC WTI euro gold USD ECB ETFÖ
2017-03-17 17:31:00,WallStreet spent; tad green on UMC confidence. Health Banks weigh. Utilities<U+2191>. NASDAQ +0.14% DJIA SP500 +0.08%. Yields<U+2193>. $AMGN -6.4%.
2017-03-17 16:01:00,Presidential Policies Donít Create Market Certainties  LoringWard LongTermInvesting SP500 Diversification
2017-03-17 15:31:00,The Guide to Trading Crudeoil by BO360  OPEC SP500 binaryoptions fed draghi yellenÖ 
2017-03-17 15:07:00,$ADBE:US  Adobe's first-quarter beats as Creative Cloud demand rises ADOBE SYSTEMS INC   SP500
2017-03-17 15:06:00,$TIF:US  Jeweller Tiffany posts 1.3 percent rise in quarterly sales TIFFANY &amp; CO   SP500
2017-03-17 15:05:00,$BK:US  Banks To Benefit Further As Fed Hikes Rate To 0.75-1.0%  BANK OF NEW YORK MELLON   SP500
2017-03-17 15:04:00,FREE! You heard it! Get our free 5 star stock app! dealsstocksstockmarket$tsla$fbrobinhoodfidelitysp500swingÖ 
2017-03-17 14:40:00,tp://t.me/kingofthefx  join free signal groupeurusd dxy investing economy <U+0627><U+0644><U+0641><U+0648><U+0631><U+0643><U+0633> eurgbp forex xauusdÖ 
2017-03-17 14:34:00,US Briefing 17-Mar-17: EU Said To Rule Out Pre-Brexit Trade Talks; Mnuchin Dismisses Trade Wars (See more  
2017-03-17 14:29:00,Fri 3/17/17  10:30 AM ETDow $20940 +5SP500 $2381 -0Oil $48.93Gold $1231Silver $17.32BTC $1135ETH $44.53Please Retweet
2017-03-17 14:22:00,The Hartford Financial Services Group (NYSE:HIG) loses -2.13% on Thursday-Top10 Worst Performer in SP500 NYSE HIG 
2017-03-17 14:20:00,DTE Energy (NYSE:DTE) loses -2.29% on Thursday-Top10 Worst Performer in SP500 NYSE DTE 
2017-03-17 14:18:00,Vertex Pharmaceuticals (NASDAQ:VRTX) loses -2.34% on Thursday-Top10 Worst Performer in SP500 NASDAQ VRTX 
2017-03-17 14:16:00,Whirlpool (NYSE:WHR) loses -2.69% on Thursday-Top10 Worst Performer in SP500 NYSE WHR 
2017-03-17 14:14:00,US stocks trade flat as investors look for fresh catalysts By HareshMenghani  Equities DowJones SP500
2017-03-17 14:14:00,CONSOL Energy (NYSE:CNX) loses -2.94% on Thursday-Top10 Worst Performer in SP500 NYSE CNX 
2017-03-17 14:10:00,Rowan Companies PLC (NYSE:RDC) loses -3.43% on Thursday-Top10 Worst Performer in SP500 NYSE RDC 
2017-03-17 14:03:00,Biogen Idec Inc (NASDAQ:BIIB) loses -4.67% on Thursday-Top10 Worst Performer in SP500 NASDAQ BIIB 
2017-03-17 14:01:00,Under Armour (NYSE:UA) gains 1.91% on Thursday-Top10 Best Performer in SP500 NYSE UA 
2017-03-17 13:59:00,Kohl's (NYSE:KSS) gains 1.94% on Thursday-Top10 Best Performer in SP500 NYSE KSS 
2017-03-17 13:57:00,Whole Foods Market (NASDAQ:WFM) gains 2.01% on Thursday-Top10 Best Performer in SP500 NASDAQ WFM 
2017-03-17 13:55:00,Franklin Resources (NYSE:BEN) gains 2.14% on Thursday-Top10 Best Performer in SP500 NYSE BEN 
2017-03-17 13:53:00,Allegheny Technologies Incorporated (NYSE:ATI) gains 2.14% on Thursday-Top10 Best Performer in SP500 NYSE ATI 
2017-03-17 13:49:00,Windstream Holdings Inc (NASDAQ:WIN) gains 3.32% on Thursday-Top10 Best Performer in SP500 NASDAQ WIN 
2017-03-17 13:45:00,Jabil Circuit Inc (NYSE:JBL) gains 4.74% on Thursday-Top10 Best Performer in SP500 NYSE JBL 
2017-03-17 13:43:00,Oracle Corporation (NYSE:ORCL) gains 6.23% on Thursday-Top10 Best Performer in SP500 NYSE ORCL 
2017-03-17 13:34:00,SP500 | 2017-03-17 1 | Elliott Wave Analysis on H1 Chart 
2017-03-17 13:27:00,RT HightowerReport: The Equity Bulls Retain an Edge as Long as Positive US Data Helps - stocks sp500 Futures - 
2017-03-17 13:25:00,$ES Emini Sp500 2381 to retest the high again.  Holding 2358 from March 14 post ES futures stocks stockÖ 
2017-03-17 12:52:00,SP500 area short 2381 86
2017-03-17 12:34:00,US Market Wrap 16-Mar-17: Hawkish Decent Creeps Into BoE Following Fed Hike (See more  
2017-03-17 11:45:00,The Equity Bulls Retain an Edge as Long as Positive US Data Helps - stocks sp500 Futures - 
2017-03-17 11:30:00,Invest in indices with BO360.com!  binaryoptions finance trading draghi yellen fedÖ 
2017-03-17 11:26:00,S&amp;P500: What can't go up goes down By CharmerCharts  SP500 SupportResistance Positioning
2017-03-17 10:54:00,SP500 in der Trading Zone 
2017-03-17 10:17:00,SP500 immediate-term risk range (you can subscribe to it in my Daily Trading Range product) = 2358-2395 $SPX
2017-03-17 10:15:00,Multi-Time Frame Analysis for EnergySector Vs $SPY using 3D Charting Software &amp; Risk Index by FinGraphs  &gt;&gt;Ö 
2017-03-17 10:11:00,US equity  indices (SP500 DJ NASDAQ) to experiance downward trend in the coming few days Paranormal Parapsychology
2017-03-17 08:56:00,RT LandofTrading: Market Update  EURUSD DXY bonds China G20 Mnuchin budget defense valuations Ö
2017-03-17 08:51:00,Market Update  EURUSD DXY bonds China G20 Mnuchin budget defenseÖ 
2017-03-17 08:46:00,FTSE 100 struggles for direction as the firstÖ  topics_organisations_sp500 topics_organisations_nasdaq EONOMICS
2017-03-17 08:07:00,RT UPiDOWN: $USA Yellen Says March Hike Likely If Growth Continues ÖTRADING INVESTORS$SPX SP500 
2017-03-17 07:28:00,Emini S&amp;P best support for today is at 2369/67 but longs look risky at this stage.  $ES_F $SPX
2017-03-17 07:28:00,Emini S&amp;P 4 month trend line resistance at 2385/90 is key to short term direction  $ES_F $SPX
2017-03-17 07:27:00,Emini S&amp;P June topped at 2388.75. I'm increasingly concerned we are setting up for a small correction.  $ES_F $SPX
2017-03-17 07:09:00,SP500 shed 0.16% yesterday... rising trend line is still intact 
2017-03-17 06:57:00,DailyDAX ñ Fr 17.03.2017  dailydax dax sp500 nasdaq nikkei indizes boerse trading scalping friday /SS
2017-03-17 06:51:00,$SP500  2380 : huuuuuge support zone 2360/2350*** with resist 2390/2400*** lets see which 1 breaks for accerationÖ 
2017-03-17 05:41:00,$AMD $RJF $ARE tomorrow is the last day to trade these stocks before big additions to the SP500 BMO Mon.  
2017-03-17 05:38:00,SP500StockMarketStocksIndices Big picture: primary trend remains up until next major top signal.  Next signal likely a bottom.
2017-03-17 05:22:00,Focus back on Trump; US consolidates post Fed.Utilities<U+2193>.Tech<U+2191>. Realty stats mixed.NASDAQ DJIA SP500 +0.01% -0.07% -0.16%. $GOOS+25.8%.
2017-03-17 03:45:00,Something Is About To Happen. DOW and S&amp;P500 Market Update for Feb†8th  
2017-03-17 03:42:00,Beware the Ides of March? Dow Dips as Stocks Finally Feels the Fed  ben_levisohn SP500
2017-03-17 02:15:00,Complete Analysis on EnergySector Vs S&amp;P500 $SPY using 3D Charting Software &amp; Risk Index by FinGraphs  &gt;&gt;Ö 
2017-03-17 02:05:00,Friday March 17 2017 TODAY's stock trends:  nasdaq wallstreet nyse sp500 bloomberg foxbusiness cnbc wsj
2017-03-17 00:47:00,GMGtrades something tells me the MMs of wont let that happen since its upgrade to SP500. But we will see tomorrow BIG DAY FOR $AMD
2017-03-17 00:35:00,ES Price Contained in Upper Distribution MarketProfile Poor High and Poor Low sp500 futures  FirstTweet
2017-03-17 00:02:00,80% of SP500 earnings come from 20% of component stocks 8020rule
2017-03-16 23:18:00,[$$] Canada Goose Soars in IPO Debut. The next week snap ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> goos nyse traders stocks nyse sp500 dowjones  
2017-03-16 23:04:00,Stocks &amp; Bonds DOWN Gold UP!  stockmarket wallstreet nyse $sp500 stocks trading investing finance $tlt $intc
2017-03-16 22:47:00,To sum it up. There is 16% probability of app 1.44% (2stdev) daily move in SP500 with the SKEW at 149.44 (hit todaÖ 
2017-03-16 22:43:00,Skew at highest lvl in 26y <U+27A1> 149.44. His Prop of curr lvl 0.01%. 2stdev move in sp500 <U+27A1>149.44<U+27A1>app 16%. 1stdev daily move<U+27A1>0.72% &amp; 2<U+27A1>1.44%.
2017-03-16 22:38:00,Get it now Stocks Lite is now free!! Don't trade blindly anymore deals savings freestocksmarketdowsnapsp500Ö 
2017-03-16 22:31:00,HamzeiAnalytics so approximately 16% chance of 2 st dev move which corresponds to app 1.5% move in sp500. Not that scary after all.
2017-03-16 21:52:00,USclose Dow 20934.55 (down 15.55 0.1%) sp500 2381.38 (down 3.88 0.2%) Nasdaq 5900.76 (up 0.71 0.0%). Need advice? 1300 582 256
2017-03-16 21:50:00,RT entint: Excited to be named by TheChannelCo to the CRN 2016 SP500 list! CRNSP500 
2017-03-16 21:36:00,POTUS TRUMP bump still to come? Further upside to Shares sp500 tax cuts audusd fed ausbiz 
2017-03-16 21:28:00,Dow -15.55 (-0.07%) S&amp;P 500 -3.88 (-0.16%) Nasdaq +0.71 (+0.01%) ASX ausbiz DOWJONES SP500 Nasdaq
2017-03-16 21:20:00,Try our Pairs features at BO360.com!  binaryoptions trading fed draghi yellen FTSEÖ 
2017-03-16 21:10:00,VoyaFA Leaders Trust Fund with virtually the same blue-chip companies it held in 1935 has beaten DowJones &amp; SP500 for over 40 years sp500
2017-03-16 21:05:00,37 % of SP500 stocks ended positive today
2017-03-16 21:05:00,Today 1.8 billion shares of SP500 companies were traded; -12% lower volume than previous trading day $SPY stocks stockmarket
2017-03-16 21:05:00,Today $105.3 billion worth of SP500 stocks were traded; -10% lower than previous trading day $SPY stocks stockmarket
2017-03-16 20:55:00,SP500chart  via 
2017-03-16 20:18:00,Thurs 3/16/17   4 PM ETDow $20934 -16SP500 $2381 -4Oil $48.85Gold $1226Silver $17.30BTC $1185ETH $41.78Pls Retweet
2017-03-16 20:01:00,Owens-Illinois Remains At Number One On ValuEngine SP500 Top-Stock ListFor today's bulletin we present key... 
2017-03-16 19:42:00,RT NSFX_Trading: Forex news with NSFX yellen USoil SP500 fed draghi USD ECB ETF CFD OPEC WTI euro gold ECN 
2017-03-16 19:40:00,Forex news with NSFX yellen USoil SP500 fed draghi USD ECB ETF CFD OPEC WTI euro gold ECNÖ 
2017-03-16 19:36:00,RT kris_konieczka: Sp500 sell 
2017-03-16 19:22:00,New update to Stock Target Calculator! Additional TAX CALCULATOR! stocksinvesting financeNYSEWallStreetSP500Ö 
2017-03-16 19:18:00,RT MacroCharting: SP500 sales and total all-country exports are both indicators of worldwide growth trends.  Add in nationalism and make yÖ
2017-03-16 19:09:00,SP500 sales and total all-country exports are both indicators of worldwide growth trends.  Add in nationalism and mÖ 
2017-03-16 18:48:00,Will_McGough davetrane11 yes cyclical bear: -20% or more; exceptions=1990 (SP500 -19.9%) &amp; 1998 (SP500 -19.3%).
2017-03-16 18:47:00,Out of $PI &amp; $CARA to reduce portfolio risk. Holding $IBIO and cash in main port due to falling SP500 price action. Better safe than sorry
2017-03-16 18:38:00,High Probability bearish breakout trades in $SP500 for 60m stocks stock options option sp500 breakoutÖ 
2017-03-16 18:34:00,High Probability bullish breakout trades in $SP500 for 60m stocks stock options option sp500 breakoutÖ 
2017-03-16 18:14:00,The Smile of SP500: a grin leaning left... 
2017-03-16 18:07:00,LEGO LEGOCity 10184 Town Plan AFOL LEGObricks VintageLEGO CollectibleLEGO CollectibleToys Toy SP500 stocks 
