text,date
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 03:04
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 03:04
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 03:04
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBW3vw5 htt…,21/03/2017 03:04
RT @americaformom1: RT4Mom<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Trading #NYSE https://t.co/5CGaPLDmVV ht…,21/03/2017 03:04
"RT @FXTraderHub: FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/ztOPGOIOBD
#Candle…",21/03/2017 02:54
"Despite Financial Engineering &amp; Fanciful Reporting, S&amp;P 500 Earnings Stagnate for 3+ Years,…… https://t.co/n5G8fo9Hf7",21/03/2017 02:54
"RT @wolfofwolfst: Despite Financial Engineering &amp; Fanciful Reporting, S&amp;P500 Earnings Stagnate 3+ Years but Stocks Soar 33%  https://t.co/z…",21/03/2017 02:53
"Despite Financial Engineering &amp; Fanciful Reporting, S&amp;P500 Earnings Stagnate 3+ Years but Stocks Soar 33%  https://t.co/zuI8WuDxtV",21/03/2017 02:51
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/niEZoJfVQl… https://t.co/iv7L6mRBXZ",21/03/2017 02:48
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/66OHvX7PtV… https://t.co/Ljwa9AMlRW",21/03/2017 02:48
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/6rITpTmFgW
#Candlesticks #SP500",21/03/2017 02:48
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/ztOPGOIOBD… https://t.co/SZOZD4k1au",21/03/2017 02:48
"FREE Chart of the Day #Ichimoku, Candlestick and #Fibonacci analysis for March 20th 2017 - https://t.co/psZXUju77Y… https://t.co/JFuFJyZwM5",21/03/2017 02:48
RT @Stock_Trend_Chg: Night time rally in the SP500 futures. First needs to exceed rally high of today and then exceed rally peak made on Fr…,21/03/2017 02:30
BlackRock Warns Caution on Financial Stocksms #ms #gs #WFC #bac #sp500  https://t.co/u0zYiSci5o,21/03/2017 02:20
[$$] SoftBank Drops $100 Million Investment in iPhone Rival #nyse #dowjones #sp500 https://t.co/j5W3xhFy9l,21/03/2017 02:19
"Stocks MIXED, Bonds &amp; Gold UP! https://t.co/hdcNn97EoB #stockmarket #wallstreet #nyse $sp500 #stocks #trading #investing #finance $tlt $intc",21/03/2017 02:07
"US Technical Charts Potpourri https://t.co/hq5rLWxzkl
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading… https://t.co/ABevIM4L3N",21/03/2017 01:52
Night time rally in the SP500 futures. First needs to exceed rally high of today and then exceed rally peak made on… https://t.co/Y835jhTe6k,21/03/2017 01:50
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 01:46
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 01:45
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 01:45
RT @americaformom1: RT4 Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NYSE #NASDAQ #Trading #DowJones #SP500 #WallStreet #Business https://t.co/LHNNjXxWYs htt…,21/03/2017 01:44
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 01:44
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,21/03/2017 01:43
RT @mikeharrisNY: Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https…,21/03/2017 01:24
"Stocks MIXED, Bonds &amp; Gold UP! https://t.co/WI4vFE9Zvn #stocks #business #trading #investing #finance #stockmarket #wallstreet #sp500 $spy",21/03/2017 01:15
All’s Well? Dow Dips as #Fed Freezes Market https://t.co/05NvMIkwIm @ben_levisohn #SP500,21/03/2017 00:44
"Hey, do you know everything while trading #SP500? $GOOG $JNJ $GE https://t.co/Rwpf6Sogpu https://t.co/gLlVt8ZczD",21/03/2017 00:38
24/7 Wall Street Monday’s Biggest Winner and Loser in the S&amp;P500 https://t.co/6QkeS2zIT5,21/03/2017 00:08
"#SP500,#StockMarket,#Stocks,#Indices Possible bottom signal emerging.  Not so far what would indicate a major up-move.",21/03/2017 00:06
@dmwlsw @TFMkts not yet. Depends what you look at. Sp500  not a good measure for this sector driven tape.,21/03/2017 00:06
Return Update: #SP500 up 10.04% since last signal (long term trend). My path to #FinancialFreedom,21/03/2017 00:05
RT @americaformom1: RT4MOM!<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBerkley #NYSE #NASDAQ #Trading #SP500 #WallStreet #NewYear #Business https://t.co/LHNNjXxWYs http…,20/03/2017 23:52
RT @americaformom1: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#Financials #Stocks #SP500 #Business #WRBERKLEY #Insurance #Stockmarket https://t.co/LHNNjXxWYs TY ht…,20/03/2017 23:51
RT @americaformom1: RT 4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #DowJones #SP500 #Financials #Bloomberg https://t.co/LHNNjXxWYs #Business #Stocks #USA ht…,20/03/2017 23:51
"RT @americaformom1: RT4MOM<U+2764> <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #BOYCOTT<U+261E>#WRBERKLEY #Insurance 
#Financials #Stocks #SP500 #Stockmarket #Business https://t.co/LHNNjXxWYs ht…",20/03/2017 23:51
"RT @americaformom1: RT4MOM<U+2764> <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #BOYCOTT<U+261E>#WRBERKLEY #Insurance 
#Financials #Stocks #SP500 #Stockmarket #Business https://t.co/LHNNjXxWYs ht…",20/03/2017 23:51
RT @americaformom1: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/3IuLrhsAwM ht…,20/03/2017 23:51
Long or Short the NASDAQ using Bitcoin. Max leverage 20. #SP500 | https://t.co/sFTAk2jtgC https://t.co/iTErraK9Xs,20/03/2017 23:43
$SPY SP500 tomorrow watch 2373/5 resistance &amp; 2360/2 support. I think we will be in this range. Remember #Trump speaks in Kentucky tonight,20/03/2017 23:40
RT @ImDataScientist: #sp500 onDay5 of dCurrent #Fibonacci 34dayJourney #fintech #Predictianalytics #AI #SaaS #dataviz #DataScience #ETF #in…,20/03/2017 23:10
The #SP500 In Week 3 Of March 2017 $SPX https://t.co/xH9iVSbuAx,20/03/2017 23:09
Return Update: #SP500 up 9.0% since last signal (mid term trend). What could that do for your #RothIRA #401K?,20/03/2017 23:05
Dow -8.76 (-0.04%) S&amp;P 500 -4.78 (-0.20%) Nasdaq +0.53 (+0.01%) #ASX #ausbiz #DOWJONES #SP500 #Nasdaq,20/03/2017 22:55
Dow -8.76 (-0.04%) S&amp;P 500 -4.78 (-0.20%) Nasdaq +0.53 (+0.01%) #ASX #ausbiz #DOWJONES #SP500 #Nasdaq,20/03/2017 22:55
"#earnings #economy #stocks ""S&amp;P500 Earnings Trends - March 2017"" @ https://t.co/mSmIDFrg9v",20/03/2017 22:23
SP daily parabolas 03/20/2017 #SP500 #ESM7 https://t.co/0JqBtZFx4E https://t.co/WWIX5QuBKy,20/03/2017 22:19
Return Update: #SP500 up 8.86% since last signal (short term trend). Imagine you invested in 3X leveraged ETF. 26.58%?,20/03/2017 22:05
"US@close #Dow 20,905.86 (down 8.76, 0.0%) #sp500 2,373.47 (down 4.78, 0.2%) #Nasdaq 5,901.53 (up 0.53, 0.0%). Need advice? 1300 582 256",20/03/2017 21:42
RT @EagleStarNET: Monday's Biggest Winner and Loser in the S&amp;P500 https://t.co/71hyc1KNTr,20/03/2017 21:38
Free for a limited time! Stop losing on trades... use us to calculate profits! #stocks #forex #free #limited… https://t.co/0rpghVE5Jq,20/03/2017 21:35
"RT @JPDesloges: SP500 SKEW Index Nervous as VIX is Complacent?
SKEW / VIX daily ratio Highest since July 2014 
#Trading #SP500 #vix #skew #…",20/03/2017 21:23
Monday's Biggest Winner and Loser in the S&amp;P500 https://t.co/71hyc1KNTr,20/03/2017 21:12
"SP500 chart https://t.co/bIRfRtuuLB 
via https://t.co/jth9Xw9DHA",20/03/2017 21:09
29 % of #SP500 stocks ended positive today,20/03/2017 21:05
"Today's #SP500 biggest winners: $CNX (+4%), $CF (+4%), $NVDA (+3%). The biggest losers: $KSS (-5%), $FSLR (-5%), $M (-4%)",20/03/2017 21:05
Today's top traded #SP500 #stocks by dollar value: #Apple #BankofAmerica #IDIA- $AAPL $BAC $NVDA #stocks #stockmarket #SPX,20/03/2017 21:05
Today 1.7 billion shares of #SP500 companies were traded; -48% lower volume than previous trading day $SPY #stocks #stockmarket,20/03/2017 21:05
Today $98.6 billion worth of #SP500 stocks were traded; -46% lower than previous trading day $SPY #stocks #stockmarket,20/03/2017 21:05
"#economy #stocks #earnings ""Trends Of S&amp;P500 Earnings Forecasts"" - my latest https://t.co/tZrzcv5ZXA post @ https://t.co/7uK4zS7FT6",20/03/2017 21:01
"S&amp;P 500 Futures Retreat on Tumbling Financials, Utilities Shares
https://t.co/eNEEnvKe6o
#sp500 $SPY $SPX https://t.co/i7kzJMhpPn",20/03/2017 21:01
#FED on slower #rate #rise suggest #sp500 #shares do #well . #asx200 #equities #analysis #ausbiz #auspol https://t.co/gSzGeayq3K,20/03/2017 20:57
#SP500 | 2017-03-20 #1 | Elliott Wave Analysis on H1 Chart https://t.co/0FlrPjmeWA,20/03/2017 20:45
RT @SPDJIndices: Market Close: #Markets | SP500 2373.47 -4.78,20/03/2017 20:36
"RT @Pxlktx: SP500 : Bought (position opened) Puts SPDR Strike= 236  03/20/17 Premium = 0,57 USD- Correction still in play   - Pxl https://t…",20/03/2017 20:33
Market Close: #Markets | SP500 2373.47 -4.78,20/03/2017 20:31
"$KSS:

Monday’s Biggest Winner and Loser in the S&amp;P500:

https://t.co/GzwKcMO6WB",20/03/2017 20:29
RT @mikeharrisNY: Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https…,20/03/2017 20:27
Are you Bullish or Bearish on the S&amp;P 500? Start #Trading with #Bitcoin. 20:1 Leverage. #Stocks $SPY $ES $ES_F… https://t.co/0NAynSBqvt,20/03/2017 20:27
"S&amp;P 500 (#SP500) price at close on March 20, 2017 is 2373.47. https://t.co/lE4JvSEeyw",20/03/2017 20:24
"#CBOE #SP500 Volatility Index (#VIX) price at close on March 20, 2017 is 11.35. https://t.co/3V6pJapjo2",20/03/2017 20:22
"Stock market: Brace for more records
#stocks #sp500 #dow21k #finance #investing #investor #economics 
 https://t.co/03szZmG4SJ",20/03/2017 20:19
"#economy #stocks #earnings ""S&amp;P500 EPS Estimates 2016 Through 2018"" - my latest https://t.co/tZrzcv5ZXA post @ https://t.co/1dhHoMa3ZD",20/03/2017 20:05
"Top #moneyflow for #sp500 today
$BAC $JNJ $MRK $JPM $PFE $INTC $MJN $C $MDT $HRB ...
https://t.co/S59zN0R1wP",20/03/2017 20:05
"Out of $PI. Holding only $IBIO, a bit of $CARA, and a whole lot of cash. Still not trusting the SP500. Will see how it goes tomorrow.",20/03/2017 19:59
"#economy #stocks #earnings ""S&amp;P500 Earnings Estimates For 2016 2017 2018"" - my latest https://t.co/tZrzcv5ZXA post @ https://t.co/k5Nz519dW8",20/03/2017 19:42
"RT @ozgurhatipoglu: Agreed, I think shorting #SP500 via puts is a relatively safe bet. https://t.co/JaE9MhOcQg",20/03/2017 19:28
#LEGO #LEGOPirates 4195 Queen Ann's Revenge #AFOL #LEGObricks #CollectibleLEGO #CollectibleToys #Toys #stocks #SP500 https://t.co/f4rsqG7PPd,20/03/2017 19:26
Does beating SP500 rets with *value* stocks become easier during times of overvaluation? Any data on that?… https://t.co/dgcD1w8hBU,20/03/2017 19:21
RT @Taarriqq: $SPY market internal weak! SP500- 326 decliners vs 165 advancers,20/03/2017 19:20
https://t.co/Fa6M1EHRfF $AAPL predicted value for today  #dowjones #invest #stockmarket #forecast #stocks #trader… https://t.co/f4OLcYlZvk,20/03/2017 19:17
Highest scoring stories for #SP500 under one watchlist $AAPL $WFC $XOM https://t.co/Rwpf6Sogpu&gt; https://t.co/osFglhd7rk,20/03/2017 19:15
Did you know if you invested in the $SPY SP500 Jan 2007 you would have an avg return of just over 5% over the last 9+ years.,20/03/2017 19:09
"thanks to Avi Gilburt 
https://t.co/ZUajBcpLIa
#spx #SP500 https://t.co/NKSkc175I4",20/03/2017 19:02
"Due to falling SP500,
Reduced $CARA core position size
Sold the $PI I added this morning.",20/03/2017 18:50
"Hey, do you know everything while trading #SP500? $GOOG $JNJ $GE https://t.co/Rwpf6Sogpu https://t.co/vnVHmz4ewf",20/03/2017 18:48
Listless U.S. Stock ETFs Try to Find Their Momentum https://t.co/0CUqo7ORS6 #Equities #CurrentAffairs #IVV #Lead #SP500,20/03/2017 18:41
RT @mikeharrisNY: Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https…,20/03/2017 18:37
"Agreed, I think shorting #SP500 via puts is a relatively safe bet. https://t.co/JaE9MhOcQg",20/03/2017 18:31
RT @mikeharrisNY: Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https…,20/03/2017 18:28
Long or Short the S&amp;P 500 using Bitcoin. Max leverage 20. #SP500 |https://t.co/sFTAk2jtgC https://t.co/Qkmu4J26RD,20/03/2017 18:17
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:09
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBW3vw5 htt…,20/03/2017 18:09
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:09
"SP500 : Bought (position opened) Puts SPDR Strike= 236  03/20/17 Premium = 0,57 USD- Correction still in play   - P… https://t.co/xbEx6tczku",20/03/2017 18:09
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:09
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:09
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:08
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 18:08
"RT @JPDesloges: US Technical Charts Potpourri https://t.co/hq5rLWxzkl
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading #spy #oil #…",20/03/2017 18:04
"US Technical Charts Potpourri https://t.co/hq5rLWxzkl
$SPY #sp500 #usdollar #bonds #stocks  #investing #trading… https://t.co/vgV9TRaPQL",20/03/2017 17:56
RT @mikeharrisNY: Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https…,20/03/2017 17:53
"@antony_clearwel 
Turndate March 20, interpretation.

https://t.co/UDnDuqv6IH",20/03/2017 17:50
Probably means nothing but rolling count of daily SP500 returns &lt; -1% and &gt; +1% in 252 days at 2007 lows. $SPX $SPY https://t.co/HtTH9QYYAn,20/03/2017 17:47
"$FSLR and $SPWR are delisted today from #SP500 -index
= $SPY is selling with very high volume (have to)
= most likely very good long entry",20/03/2017 17:46
SP500 nice :)  DAX https://t.co/nkuzaX5l1n,20/03/2017 17:45
"RT @JPDesloges: #Smallcaps PSCT #ETF #informationtechnology :
New High + Testing Monthly Resistance Trendline (grey) $SPY #Trading #SP500 #…",20/03/2017 17:38
Morgan Stanley: Ford Stock Should Drop Another 11% Over Next 12 Months #ford #sp500 #dowjones  https://t.co/99mVJxyhX8,20/03/2017 17:25
The Long Course on Why It's Time to Short or Sell Financials @maximegaumond #stocks #traders #sp500 #nyse #dowjones  https://t.co/WKX2U1AJuz,20/03/2017 17:25
The SP500 follows a predictable pattern. We average more than 30 points a month with our software. https://t.co/zeILxRznKm,20/03/2017 17:15
#LEGO #LEGOPirates 4184 The Black Pearl #AFOL #LEGObricks #CollectibleLEGO #CollectibleToys #Toys #stocks #SP500 https://t.co/IK3OgQkpvK,20/03/2017 17:07
RT @americaformom: RT4Mom<U+2665><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#BOYCOTT<U+261E>#WRBERKLEY #NASDAQ #SP500 #WallStreet #Business #Stockmarket #Stocks #NYSE https://t.co/GXJPBWl6UF htt…,20/03/2017 16:34
MrTopStep Opening Print: https://t.co/9vsMjx7TYD https://t.co/w0vfW8fD95,20/03/2017 16:30
#LEGO #LEGOPirates 10210 Imperial Flagship #AFOL #LEGObricks #CollectibleLEGO #CollectibleToys #Toys #stocks #SP500 https://t.co/PwXQyJsSoJ,20/03/2017 16:28
$SPY market internal weak! SP500- 326 decliners vs 165 advancers,20/03/2017 16:20
RT @MrTopStep: S&amp;P 500 Futures: No 1% Declines In 108 Trading Days #S&amp;P500 #ESM - https://t.co/9vsMjx7TYD https://t.co/3Xn04Q6vRN,20/03/2017 16:14
"RT @JPDesloges: DJ #Transportation #ETF IYT:
Tested Daily Resistance Trendline. NO new high yet... $SPY #Trading #investing #SP500 #stocks…",20/03/2017 16:13
RT @JSservices: #trading #stocks #SP500 $SPY #ES_F OZONE ALERT $ES_F 2325 good extreme. VIX SHIFT above 13.30 basis $VX_F H17 contract is t…,20/03/2017 16:12
"RT @JPDesloges: #Financial Sector #ETF (XLF) : 
Tentative Breakout from a Daily Broadening Wedge (red) $SPY #Trading #Investing #xlf #SP500…",20/03/2017 16:12
Financial news of the past week: https://t.co/Bm2f9dzvBT #Dow #SP500 #Fed #FedRaisesFedFundsRate #RetailSales #DutchElection #10YearTreasury,20/03/2017 16:10
"RT @JPDesloges: #Consumer #Discretionary #ETF $XLY:  Tested Daily Resistance from Rising Wedge (blue) 
#xly #sp500 #spy #Trading #investing…",20/03/2017 16:09
"Manipulated at its core, SP500-Emini provide a good representation how the Tech.imperative frequency resonate in man.https://t.co/B7Lv3EHE4f",20/03/2017 16:06
RT @SPDJIndices: Market Mid-day: #Markets | SP500 2377.32 -0.93,20/03/2017 16:05
Market Mid-day: #Markets | SP500 2377.32 -0.93,20/03/2017 16:01
US crawls off morning lull on M&amp;A buzz amid drags from Crude &amp; G20 aspect. Chip-makers rise. DJIA NASDAQ +0.16%+0.12% SP500 -0.03% $AMD+6.9%,20/03/2017 15:57
RT @TradingWave: Wasn't that's move expected by our members ? :-) everything was so clear ... #dax #dax30 #ger30 #sp500 #spx #spy #es_f enj…,20/03/2017 15:54
